date,household_id,daily_consumption_liters,pressure_psi,temperature_celsius,population_density
2024-02-27,HH0038,437.51,46.0,32.53,4163
2024-01-09,HH0377,242.54,41.95,28.2,2812
2024-03-04,HH0106,226.69,50.69,30.81,4645
2024-06-18,HH0454,262.57,41.5,31.85,6944
2024-02-09,HH0172,211.97,54.71,29.3,6455
2024-03-21,HH0307,247.99,51.2,27.83,1383
2024-03-02,HH0015,296.96,50.49,24.74,7204
2024-05-08,HH0319,364.87,50.57,29.49,8957
2024-03-14,HH0189,235.68,52.76,28.13,5933
2024-03-24,HH0219,336.97,54.08,24.05,3581
2024-03-10,HH0194,225.64,54.9,26.78,4759
2024-05-13,HH0089,232.11,48.39,22.8,5172
2024-05-25,HH0477,381.64,52.35,17.32,6669
2024-06-24,HH0221,422.47,44.12,25.86,3964
2024-06-06,HH0371,296.6,43.99,28.46,1165
2024-06-07,HH0389,331.1,56.64,30.36,5804
2024-03-25,HH0396,401.0,46.67,24.15,6660
2024-05-06,HH0340,344.21,55.85,33.26,7039
2024-05-18,HH0322,393.7,51.84,14.5,2338
2024-05-12,HH0479,355.92,52.75,22.04,3961
2024-06-03,HH0451,306.18,52.79,24.2,4716
2024-03-27,HH0315,355.65,55.39,21.29,7982
2024-01-04,HH0193,275.73,43.4,36.18,5749
2024-06-26,HH0188,377.71,54.27,20.1,6213
2024-01-13,HH0423,453.1,41.73,27.69,4875
2024-01-26,HH0405,279.03,51.25,23.1,8129
2024-06-06,HH0209,308.88,43.06,28.18,6866
2024-01-07,HH0394,322.09,50.01,31.06,4327
2024-03-13,HH0258,274.83,51.44,25.37,8431
2024-04-04,HH0391,277.79,51.65,14.92,4856
2024-03-04,HH0078,237.43,52.47,15.77,7065
2024-03-11,HH0434,267.02,46.48,22.54,7628
2024-03-24,HH0173,285.76,41.49,22.69,7026
2024-04-19,HH0242,237.16,52.93,22.76,8587
2024-05-04,HH0373,354.52,51.0,26.43,3430
2024-03-28,HH0036,204.1,49.25,23.2,2289
2024-06-16,HH0001,315.06,50.58,24.49,4136
2024-02-26,HH0100,250.18,54.92,22.3,1529
2024-04-24,HH0385,245.4,44.6,27.95,7094
2024-03-03,HH0415,308.7,44.8,12.28,1446
2024-03-16,HH0060,399.36,47.88,30.18,1226
2024-02-17,HH0042,214.81,45.38,22.54,2932
2024-04-18,HH0474,317.25,51.31,18.72,2881
2024-01-14,HH0206,238.34,53.3,32.38,4262
2024-06-14,HH0400,241.61,51.16,23.9,2666
2024-05-29,HH0461,369.09,59.37,31.23,5482
2024-03-16,HH0389,271.9,52.01,27.34,8869
2024-02-21,HH0016,244.89,53.41,23.2,7531
2024-01-13,HH0133,326.95,47.1,25.65,3547
2024-03-21,HH0355,292.91,44.08,24.84,7129
2024-04-18,HH0164,254.52,53.51,25.91,2134
2024-01-13,HH0472,188.09,39.4,24.78,1721
2024-05-24,HH0291,239.3,49.13,28.04,2117
2024-03-22,HH0169,270.03,44.45,28.84,3761
2024-04-17,HH0277,310.77,39.58,33.62,2717
2024-04-20,HH0060,222.34,48.49,22.15,6048
2024-05-15,HH0357,316.48,47.92,19.35,4303
2024-02-11,HH0071,371.46,46.93,21.35,9924
2024-03-25,HH0049,337.9,49.01,28.16,9100
2024-02-23,HH0128,287.66,47.66,20.02,2874
2024-04-12,HH0460,238.38,57.89,29.93,2051
2024-02-07,HH0493,255.54,54.78,29.96,6366
2024-03-23,HH0213,351.92,46.98,23.85,5891
2024-05-08,HH0195,316.44,50.14,18.06,1183
2024-03-16,HH0391,289.14,46.78,15.03,8678
2024-02-03,HH0282,234.32,54.27,21.75,4354
2024-04-22,HH0135,514.08,45.26,33.74,7305
2024-04-04,HH0389,363.55,46.46,21.86,4672
2024-03-06,HH0015,283.92,45.82,15.58,6552
2024-04-25,HH0450,317.63,47.15,24.69,1249
2024-04-19,HH0235,207.47,43.95,23.81,3672
2024-04-16,HH0212,363.19,45.77,34.55,8409
2024-05-17,HH0441,340.49,49.39,25.47,2716
2024-02-24,HH0169,263.42,48.76,26.61,8616
2024-04-13,HH0234,288.85,52.12,35.4,5939
2024-06-15,HH0062,312.89,43.79,24.67,7686
2024-02-21,HH0456,322.53,42.48,25.63,3432
2024-03-05,HH0186,320.8,46.01,23.73,3028
2024-01-08,HH0351,307.33,50.4,21.84,9848
2024-06-14,HH0447,224.03,35.84,22.22,4580
2024-01-27,HH0396,234.93,45.65,21.7,8984
2024-05-30,HH0191,274.51,50.17,19.26,7289
2024-05-11,HH0131,284.38,48.29,25.85,8566
2024-01-19,HH0222,351.59,56.73,27.05,2895
2024-05-31,HH0079,308.43,43.14,21.45,6184
2024-04-08,HH0208,246.54,41.07,22.22,4907
2024-02-09,HH0395,310.22,44.0,23.54,3284
2024-01-31,HH0209,285.76,46.84,20.62,1961
2024-01-08,HH0251,244.26,38.72,21.68,6244
2024-02-26,HH0481,274.9,48.68,19.17,8549
2024-06-21,HH0335,194.21,48.02,23.67,4164
2024-05-30,HH0025,157.83,50.1,16.39,3671
2024-04-29,HH0109,318.12,57.54,21.54,1725
2024-02-04,HH0257,293.52,52.9,25.37,9790
2024-01-14,HH0143,283.18,52.22,19.24,4246
2024-03-09,HH0001,322.53,40.65,23.36,3415
2024-01-25,HH0444,283.08,54.71,30.55,7782
2024-06-17,HH0248,271.04,48.88,19.61,3941
2024-03-04,HH0228,255.25,48.06,18.06,6874
2024-01-18,HH0274,321.69,53.36,21.54,9430
2024-02-17,HH0032,352.26,54.79,15.17,6877
2024-05-09,HH0457,302.89,46.42,22.2,5670
2024-05-03,HH0266,319.12,52.16,27.35,1464
2024-04-29,HH0017,281.45,48.92,17.79,7543
2024-01-14,HH0158,342.87,49.95,21.71,7940
2024-05-22,HH0054,333.66,38.15,31.64,8478
2024-01-29,HH0245,315.66,45.97,18.27,3965
2024-01-16,HH0335,319.32,48.06,30.4,2909
2024-04-09,HH0251,271.05,48.44,28.05,8910
2024-05-26,HH0239,343.12,51.7,25.72,4121
2024-03-22,HH0256,243.57,52.34,35.41,1277
2024-03-08,HH0153,281.16,48.97,29.46,6308
2024-06-07,HH0336,391.48,61.41,21.91,2907
2024-05-17,HH0210,208.2,46.08,23.14,1244
2024-06-07,HH0246,321.87,51.11,31.39,4398
2024-06-02,HH0337,216.54,50.8,17.97,5654
2024-04-15,HH0062,298.21,51.42,37.48,7553
2024-02-09,HH0168,334.18,49.72,31.19,3350
2024-06-13,HH0070,365.56,48.2,23.63,7897
2024-04-16,HH0479,318.36,43.83,30.98,6807
2024-01-20,HH0344,323.91,53.45,30.53,2409
2024-06-07,HH0163,278.98,56.29,19.16,1279
2024-05-28,HH0233,316.08,50.98,21.01,4981
2024-06-10,HH0423,291.36,53.86,20.01,5535
2024-04-05,HH0376,351.83,51.84,25.74,9386
2024-05-30,HH0168,332.63,44.31,23.81,8148
2024-03-27,HH0412,302.3,45.61,23.11,6675
2024-05-24,HH0209,261.99,51.44,29.41,5942
2024-02-12,HH0478,863.06,43.51,21.21,3237
2024-02-01,HH0219,330.42,63.83,14.24,5932
2024-03-29,HH0187,343.82,44.34,24.69,8754
2024-06-15,HH0035,298.42,51.37,31.38,8604
2024-04-20,HH0098,316.9,55.74,24.83,5103
2024-01-29,HH0245,250.69,57.09,21.05,2644
2024-01-20,HH0280,317.28,50.0,30.42,8269
2024-06-21,HH0301,333.98,55.48,24.6,6162
2024-02-11,HH0018,202.42,45.09,19.71,8244
2024-06-04,HH0197,333.63,56.01,24.88,7582
2024-01-11,HH0049,322.06,59.85,24.9,1941
2024-04-25,HH0461,345.69,42.27,26.73,4957
2024-06-23,HH0431,364.33,47.4,35.82,8833
2024-04-11,HH0373,198.73,54.04,19.87,6599
2024-02-18,HH0045,361.5,45.11,17.74,8382
2024-06-21,HH0272,310.9,45.11,22.03,8008
2024-06-12,HH0055,291.72,49.99,21.39,2773
2024-06-06,HH0301,763.58,49.85,20.95,9697
2024-06-14,HH0360,410.92,57.91,22.08,2192
2024-03-14,HH0400,422.23,47.29,16.59,3560
2024-06-10,HH0080,248.8,57.5,29.54,2283
2024-01-01,HH0191,293.93,47.96,23.35,3339
2024-06-26,HH0139,274.29,54.4,33.47,6275
2024-06-05,HH0224,296.3,49.62,21.22,5399
2024-06-22,HH0012,308.63,56.01,26.59,8837
2024-01-22,HH0203,413.57,47.98,21.47,2478
2024-01-01,HH0362,344.93,57.71,17.1,3645
2024-01-19,HH0030,431.68,52.66,23.89,8396
2024-01-12,HH0143,402.34,46.63,22.98,9462
2024-01-02,HH0457,236.77,57.65,29.2,1421
2024-06-13,HH0411,310.39,47.87,27.36,5675
2024-05-02,HH0010,211.2,55.32,31.35,3181
2024-06-18,HH0242,310.65,42.39,33.73,6982
2024-05-21,HH0482,632.23,44.12,27.5,4124
2024-03-14,HH0396,328.17,57.16,17.79,3170
2024-04-20,HH0351,321.56,46.82,16.68,4365
2024-03-17,HH0298,371.01,48.28,27.88,9531
2024-06-23,HH0262,263.62,50.05,33.48,4567
2024-01-09,HH0359,394.86,50.88,18.32,3313
2024-04-19,HH0269,196.76,40.25,28.92,9611
2024-04-30,HH0272,355.81,55.53,29.61,6649
2024-05-20,HH0016,286.87,47.49,30.74,7280
2024-03-08,HH0138,263.57,57.65,28.32,3653
2024-06-21,HH0377,283.65,48.93,28.1,3038
2024-02-14,HH0243,352.01,45.51,18.44,4786
2024-05-26,HH0437,302.26,50.26,17.36,7869
2024-05-30,HH0293,385.12,46.98,29.13,9890
2024-02-02,HH0072,321.74,52.38,25.8,1126
2024-06-16,HH0413,281.69,52.51,12.53,7453
2024-05-29,HH0256,319.92,45.86,22.09,6014
2024-04-05,HH0398,241.31,57.49,34.29,4296
2024-05-28,HH0317,428.5,43.21,28.39,5530
2024-06-18,HH0399,259.38,50.23,24.46,5340
2024-04-18,HH0058,235.04,48.13,24.14,7772
2024-04-01,HH0082,246.86,40.76,25.6,9488
2024-05-13,HH0164,289.91,51.6,21.61,6622
2024-04-26,HH0433,284.43,51.16,21.22,8036
2024-03-28,HH0201,347.92,50.26,29.68,1220
2024-05-26,HH0039,309.24,42.33,29.19,8209
2024-05-26,HH0389,280.83,47.98,19.4,9236
2024-05-13,HH0432,199.06,52.8,20.95,2033
2024-01-30,HH0068,674.38,58.3,17.06,2191
2024-01-09,HH0383,374.01,44.85,20.46,9334
2024-04-08,HH0388,388.57,52.46,25.89,4676
2024-01-13,HH0080,799.62,48.01,23.42,1066
2024-04-19,HH0090,209.34,44.71,25.08,1571
2024-01-23,HH0425,271.09,42.3,18.03,3244
2024-03-29,HH0295,277.76,45.48,34.63,2605
2024-04-08,HH0260,247.61,56.45,28.82,6074
2024-02-28,HH0494,300.53,48.88,27.32,5312
2024-02-04,HH0157,322.3,42.46,19.22,2167
2024-04-20,HH0276,340.09,47.02,23.2,3220
2024-01-07,HH0468,425.19,47.18,27.12,1913
2024-05-13,HH0045,243.28,56.15,25.8,8037
2024-01-28,HH0104,410.63,49.36,26.7,2894
2024-02-28,HH0399,340.84,47.87,30.15,2335
2024-02-04,HH0469,343.62,48.98,34.03,5267
2024-03-27,HH0349,316.94,48.33,28.02,7120
2024-05-06,HH0143,257.47,46.17,13.01,2391
2024-03-01,HH0438,343.61,48.42,23.9,5813
2024-03-19,HH0271,253.59,54.55,23.12,8943
2024-03-19,HH0200,349.83,46.35,27.12,5174
2024-03-18,HH0116,301.97,36.39,29.71,6596
2024-06-07,HH0166,289.03,45.07,21.96,5435
2024-03-25,HH0174,179.39,52.16,29.39,8440
2024-03-20,HH0366,342.9,45.86,29.48,7468
2024-03-09,HH0014,216.39,47.71,24.2,7852
2024-06-18,HH0292,264.27,52.61,25.75,8104
2024-05-06,HH0275,285.58,50.17,19.79,4153
2024-01-27,HH0395,371.44,42.63,24.47,3741
2024-04-22,HH0135,277.31,50.52,35.21,7801
2024-05-30,HH0196,295.25,50.17,28.24,5565
2024-03-08,HH0416,207.06,45.12,31.52,6882
2024-06-23,HH0412,228.94,47.41,30.01,1240
2024-04-22,HH0433,275.12,41.14,27.36,9802
2024-03-02,HH0080,346.0,48.49,14.62,3657
2024-01-31,HH0220,295.7,55.63,19.0,2230
2024-04-19,HH0477,311.65,52.22,24.54,9683
2024-05-02,HH0389,235.46,50.04,23.37,1585
2024-06-19,HH0084,302.68,51.21,23.31,5703
2024-05-26,HH0347,379.0,48.82,18.19,2861
2024-05-29,HH0369,339.52,56.5,20.72,9081
2024-05-13,HH0156,304.88,48.09,24.38,9758
2024-03-09,HH0017,320.17,47.25,24.78,2357
2024-06-05,HH0008,309.13,44.12,27.44,9737
2024-04-06,HH0083,313.95,54.31,23.99,7413
2024-06-28,HH0169,273.59,45.15,23.01,5321
2024-06-06,HH0198,277.85,55.91,21.93,6801
2024-02-20,HH0042,264.51,58.04,29.14,1666
2024-01-28,HH0161,292.5,42.83,23.36,8382
2024-01-22,HH0064,340.05,55.56,26.19,3223
2024-06-19,HH0194,228.56,51.11,27.83,6471
2024-04-30,HH0245,278.24,47.31,30.34,5212
2024-02-19,HH0200,315.98,58.27,32.73,3321
2024-02-11,HH0084,420.71,48.77,27.98,3120
2024-01-14,HH0213,263.03,55.96,28.09,7250
2024-04-17,HH0192,375.47,48.8,16.65,1996
2024-01-19,HH0203,298.67,45.63,28.64,6599
2024-05-10,HH0094,230.13,50.72,29.25,9096
2024-03-16,HH0010,272.94,55.33,23.03,6427
2024-04-09,HH0024,350.08,56.97,28.55,8055
2024-05-31,HH0418,283.37,55.47,33.35,8367
2024-06-05,HH0087,252.87,48.06,36.76,3713
2024-03-30,HH0445,279.96,62.62,20.78,1067
2024-06-02,HH0023,287.19,45.58,12.06,5825
2024-02-13,HH0346,413.21,53.41,25.69,6091
2024-06-16,HH0016,404.47,54.8,27.31,6499
2024-05-09,HH0485,323.7,46.4,29.44,9269
2024-01-16,HH0044,338.04,50.13,28.67,2996
2024-04-09,HH0263,282.53,46.14,16.77,6190
2024-02-17,HH0461,375.28,52.29,23.09,7500
2024-02-17,HH0156,368.74,44.52,27.69,4364
2024-01-09,HH0416,336.8,47.1,21.94,5500
2024-03-12,HH0043,331.51,40.62,21.34,8670
2024-01-14,HH0188,394.52,56.57,25.66,2936
2024-05-24,HH0202,329.0,52.72,30.17,8288
2024-05-11,HH0238,350.59,45.83,27.92,5732
2024-02-20,HH0154,277.55,49.94,17.07,1739
2024-01-10,HH0365,266.85,54.18,21.3,5555
2024-01-14,HH0006,321.45,53.05,23.77,6413
2024-02-13,HH0349,343.08,50.69,22.48,6682
2024-01-10,HH0301,240.81,56.28,23.29,9992
2024-01-18,HH0051,211.72,46.42,21.95,9301
2024-06-28,HH0265,308.23,49.79,22.79,1231
2024-05-05,HH0279,366.04,51.9,33.75,7401
2024-01-18,HH0452,288.74,45.79,23.07,5497
2024-04-19,HH0237,345.33,54.46,26.36,1308
2024-05-17,HH0128,309.3,55.3,25.73,7353
2024-04-03,HH0051,208.7,45.95,29.78,3880
2024-05-19,HH0274,343.68,49.85,16.92,6378
2024-03-30,HH0255,314.98,51.32,22.92,2131
2024-06-04,HH0031,356.56,50.51,22.93,8318
2024-06-16,HH0189,347.2,47.69,27.06,6636
2024-03-14,HH0434,251.23,54.68,24.58,2798
2024-02-09,HH0192,360.59,54.55,17.68,2876
2024-03-05,HH0313,333.25,45.06,24.94,6356
2024-06-16,HH0173,306.3,49.32,26.96,9446
2024-03-08,HH0485,319.92,52.19,12.22,3803
2024-01-28,HH0038,307.07,44.51,32.1,9613
2024-03-08,HH0116,237.51,52.82,20.68,5277
2024-02-20,HH0018,218.85,49.34,23.14,5310
2024-04-07,HH0199,285.29,56.78,21.62,5200
2024-01-04,HH0350,245.28,48.1,22.29,4407
2024-03-16,HH0471,262.08,45.15,21.04,1250
2024-03-31,HH0228,316.97,58.98,28.98,8257
2024-02-18,HH0424,355.22,46.99,28.18,3262
2024-05-09,HH0207,218.82,51.45,23.2,6287
2024-02-17,HH0444,303.33,36.43,28.09,6580
2024-05-22,HH0154,381.92,49.25,26.61,4491
2024-04-22,HH0057,261.71,49.83,29.95,8865
2024-03-27,HH0422,289.14,45.73,16.8,4057
2024-02-06,HH0435,278.36,53.97,23.04,9210
2024-04-18,HH0223,263.95,55.71,22.79,5150
2024-01-10,HH0035,200.99,47.49,16.85,9154
2024-05-07,HH0444,283.46,51.39,22.45,4149
2024-03-25,HH0194,294.31,50.36,28.38,8338
2024-03-03,HH0450,293.37,45.15,25.77,6111
2024-04-06,HH0112,369.61,51.63,25.32,5992
2024-03-11,HH0343,216.64,53.39,25.91,4443
2024-05-27,HH0384,348.64,50.59,14.96,6724
2024-01-19,HH0386,284.14,46.03,25.75,5332
2024-02-24,HH0312,295.9,55.45,17.7,6616
2024-03-27,HH0122,267.58,52.95,25.84,9695
2024-05-14,HH0402,397.71,56.22,34.64,6585
2024-04-26,HH0288,317.48,52.24,23.46,7567
2024-06-21,HH0134,296.18,49.26,22.34,1722
2024-01-12,HH0279,286.71,51.56,26.73,6398
2024-05-08,HH0148,257.44,40.45,32.27,2749
2024-01-27,HH0146,296.09,47.05,28.49,7784
2024-01-10,HH0028,308.21,60.98,25.36,7673
2024-06-15,HH0128,323.57,48.46,17.08,2502
2024-06-10,HH0494,262.14,48.81,29.99,8367
2024-06-27,HH0381,285.66,46.25,18.77,7310
2024-06-01,HH0186,272.82,46.19,23.21,8630
2024-03-28,HH0375,287.77,50.39,25.84,7523
2024-05-19,HH0437,376.11,50.38,31.01,1317
2024-02-10,HH0045,329.6,46.1,26.02,1118
2024-06-10,HH0212,307.25,46.71,27.54,2101
2024-03-10,HH0457,278.48,42.58,23.96,3261
2024-03-26,HH0469,271.67,44.4,19.72,8398
2024-03-28,HH0246,306.31,47.88,18.17,4557
2024-01-04,HH0007,288.78,55.11,30.42,4127
2024-04-17,HH0462,250.79,51.12,23.15,2164
2024-06-03,HH0249,245.33,52.49,21.5,3581
2024-04-20,HH0426,335.43,51.3,26.49,3443
2024-03-09,HH0186,334.07,44.23,27.11,1172
2024-02-04,HH0091,377.84,54.3,15.98,3886
2024-04-26,HH0243,397.42,55.13,15.17,4880
2024-06-08,HH0061,295.86,49.61,21.79,7539
2024-02-08,HH0241,269.85,51.59,27.96,8768
2024-03-19,HH0177,334.01,51.38,30.98,6408
2024-01-22,HH0484,269.4,53.78,15.52,5777
2024-05-02,HH0416,299.62,47.5,27.19,1821
2024-04-11,HH0303,181.42,60.21,29.44,3707
2024-01-24,HH0268,318.06,54.98,17.45,9089
2024-05-07,HH0318,345.95,49.37,30.84,4636
2024-05-22,HH0339,279.38,63.83,26.34,8743
2024-04-02,HH0169,288.86,51.21,32.29,3419
2024-01-11,HH0497,290.92,55.4,29.71,8718
2024-04-11,HH0030,324.37,55.36,26.76,3944
2024-01-25,HH0043,256.41,43.18,27.1,5305
2024-05-05,HH0088,281.35,59.24,19.71,5284
2024-06-07,HH0464,175.1,51.31,15.25,1048
2024-03-10,HH0325,351.95,52.65,19.67,5366
2024-05-02,HH0270,355.12,49.98,26.85,9001
2024-06-03,HH0140,272.35,53.48,26.55,9677
2024-01-21,HH0112,221.07,48.84,25.32,3311
2024-02-27,HH0130,381.24,56.51,33.7,5597
2024-03-20,HH0254,339.06,48.02,18.77,1838
2024-05-30,HH0275,251.73,48.67,24.17,5468
2024-03-13,HH0254,289.1,41.84,22.98,8131
2024-03-12,HH0099,342.16,55.81,20.65,4885
2024-03-06,HH0448,282.85,44.27,27.33,1066
2024-01-06,HH0458,393.36,56.22,29.23,3251
2024-05-29,HH0115,325.7,47.69,28.78,7720
2024-05-08,HH0236,331.55,46.83,27.75,9089
2024-03-17,HH0003,235.87,52.1,22.11,7683
2024-01-16,HH0279,259.01,54.22,15.6,9014
2024-04-24,HH0122,346.55,49.21,31.26,4787
2024-01-07,HH0091,289.18,51.35,27.44,2667
2024-01-20,HH0427,236.71,50.75,26.9,4072
2024-02-25,HH0114,341.72,40.81,20.1,5402
2024-01-22,HH0130,301.66,53.61,27.48,6795
2024-03-08,HH0278,367.33,43.69,30.9,2582
2024-02-08,HH0304,357.21,48.7,18.81,5766
2024-03-13,HH0087,207.51,45.6,24.93,9032
2024-04-08,HH0452,289.28,45.49,21.33,8396
2024-03-22,HH0044,376.18,43.17,15.89,9697
2024-04-15,HH0181,270.12,53.19,18.31,5067
2024-04-09,HH0026,490.67,53.06,18.32,1681
2024-06-05,HH0466,245.49,48.05,15.76,5016
2024-06-20,HH0315,340.94,50.79,24.24,4936
2024-04-01,HH0365,262.51,50.49,24.25,5652
2024-05-16,HH0323,303.68,49.31,28.27,5569
2024-01-30,HH0157,266.68,42.7,15.94,5675
2024-01-25,HH0306,326.76,51.38,27.02,6073
2024-03-17,HH0303,254.39,58.88,22.7,1767
2024-02-25,HH0454,277.02,44.6,24.02,8734
2024-03-07,HH0019,269.46,56.73,24.46,6317
2024-02-12,HH0131,343.91,48.77,20.11,8129
2024-05-25,HH0068,341.82,48.27,27.45,4697
2024-05-04,HH0325,303.39,39.9,23.67,7862
2024-05-07,HH0335,351.83,44.14,36.37,9113
2024-06-18,HH0029,341.64,54.23,23.18,9719
2024-01-23,HH0477,329.73,47.55,19.68,7875
2024-04-26,HH0498,284.65,56.0,26.93,6984
2024-01-18,HH0201,341.89,42.68,31.57,7694
2024-06-09,HH0258,199.13,35.84,33.74,2946
2024-06-17,HH0087,280.46,49.19,18.13,4257
2024-03-10,HH0184,292.99,56.32,25.91,6682
2024-05-30,HH0453,328.95,43.4,24.14,4766
2024-01-09,HH0367,283.83,44.21,21.79,3178
2024-04-29,HH0090,383.27,56.64,17.84,6522
2024-03-07,HH0282,211.44,46.79,27.34,4675
2024-03-03,HH0362,298.99,50.11,20.27,2316
2024-06-21,HH0321,230.96,47.7,26.99,3024
2024-02-12,HH0405,350.83,51.55,21.96,1754
2024-01-02,HH0414,286.33,55.32,31.38,2460
2024-03-07,HH0222,339.54,51.26,29.05,2428
2024-01-27,HH0306,293.85,52.94,29.78,3686
2024-05-02,HH0045,298.06,46.96,27.96,3773
2024-06-06,HH0170,313.69,43.56,26.15,9123
2024-01-31,HH0382,297.61,54.35,19.77,3786
2024-01-02,HH0336,810.39,52.59,24.6,5133
2024-05-27,HH0124,141.48,57.96,25.1,1453
2024-06-17,HH0048,320.34,45.19,26.45,1920
2024-02-26,HH0321,347.89,46.05,25.17,8957
2024-04-12,HH0126,338.42,46.88,25.01,4543
2024-04-13,HH0487,320.74,50.69,19.57,9699
2024-01-16,HH0222,291.74,45.87,23.82,4243
2024-05-16,HH0080,279.66,50.15,24.36,8135
2024-01-15,HH0472,333.06,43.68,28.36,6424
2024-05-25,HH0357,319.21,45.03,26.25,9719
2024-01-29,HH0096,279.79,51.33,28.23,5700
2024-01-20,HH0083,300.97,47.03,30.54,3513
2024-05-30,HH0027,277.83,49.2,28.4,8799
2024-04-10,HH0256,306.88,51.91,25.23,5439
2024-03-25,HH0063,310.98,48.45,17.84,2030
2024-01-16,HH0399,286.97,47.69,23.84,3850
2024-01-21,HH0022,295.04,51.88,23.69,2672
2024-04-01,HH0138,220.21,49.67,16.98,8734
2024-01-01,HH0070,246.69,61.9,20.16,1766
2024-05-01,HH0416,328.04,46.99,20.71,4513
2024-01-24,HH0142,334.01,49.01,29.62,3555
2024-03-04,HH0038,247.47,51.07,33.74,6021
2024-02-22,HH0050,287.0,45.65,26.42,6085
2024-03-27,HH0404,350.55,58.73,29.61,3510
2024-01-29,HH0417,429.38,50.38,28.43,4862
2024-02-28,HH0350,292.92,39.11,22.35,9314
2024-05-15,HH0492,314.8,51.96,11.88,4554
2024-05-18,HH0100,427.45,46.82,25.28,8095
2024-06-04,HH0195,248.38,53.13,29.08,8647
2024-02-19,HH0045,299.37,42.94,23.81,6538
2024-04-10,HH0239,233.19,55.06,20.84,8262
2024-01-06,HH0195,229.68,43.78,26.16,6356
2024-03-06,HH0247,343.43,41.58,21.59,8450
2024-03-22,HH0347,348.39,49.89,24.86,8847
2024-02-16,HH0073,302.68,54.86,15.07,4803
2024-01-24,HH0008,291.22,51.67,28.38,9067
2024-04-09,HH0280,333.55,53.02,18.12,6560
2024-02-06,HH0107,227.47,45.49,28.02,3523
2024-02-22,HH0145,274.09,56.63,25.56,7035
2024-03-23,HH0486,342.83,54.45,26.83,2724
2024-04-19,HH0306,336.23,45.59,19.02,3220
2024-01-25,HH0289,284.66,49.63,20.71,3166
2024-03-19,HH0060,354.83,39.04,29.85,6024
2024-05-17,HH0320,323.57,43.1,25.44,6578
2024-06-24,HH0226,319.46,50.0,29.91,4293
2024-01-02,HH0481,230.0,50.41,21.36,1737
2024-04-10,HH0100,369.93,57.98,31.93,4551
2024-06-03,HH0157,309.4,44.97,14.49,2823
2024-01-17,HH0324,323.97,49.65,23.41,2222
2024-02-23,HH0308,248.51,48.37,29.16,9118
2024-06-22,HH0106,253.03,55.6,21.37,5656
2024-02-15,HH0428,158.53,39.64,20.24,2831
2024-02-03,HH0300,368.92,50.58,35.22,2824
2024-04-22,HH0056,314.51,59.29,29.85,4845
2024-04-24,HH0276,450.74,53.13,24.43,4083
2024-05-17,HH0222,328.34,53.56,40.56,1823
2024-04-13,HH0242,373.28,47.61,21.36,6534
2024-04-11,HH0438,315.21,46.33,24.29,1021
2024-03-15,HH0254,246.48,54.57,27.08,5335
2024-03-30,HH0352,273.57,53.33,24.69,6494
2024-02-05,HH0243,408.65,53.49,27.61,1743
2024-02-02,HH0339,359.33,43.82,31.27,8903
2024-04-21,HH0015,314.55,60.02,28.02,7009
2024-04-16,HH0119,305.49,52.67,20.42,2394
2024-04-08,HH0028,315.5,52.61,23.67,1391
2024-02-21,HH0340,360.39,49.93,15.99,7895
2024-05-15,HH0084,356.09,49.07,23.89,7163
2024-01-16,HH0244,314.29,48.37,28.7,5261
2024-02-07,HH0199,335.47,50.1,29.7,6008
2024-03-19,HH0142,280.52,40.49,18.75,9593
2024-01-06,HH0483,298.97,51.45,22.81,2341
2024-05-23,HH0179,218.71,53.05,17.22,7558
2024-05-17,HH0031,302.06,55.19,33.71,4385
2024-02-15,HH0222,402.72,53.91,18.83,5134
2024-02-06,HH0417,324.6,50.21,25.42,6153
2024-05-01,HH0486,264.32,53.13,23.61,9101
2024-06-10,HH0397,394.8,49.38,18.44,3224
2024-06-08,HH0178,260.58,51.24,25.39,1686
2024-02-03,HH0001,332.83,56.83,29.22,5418
2024-03-22,HH0364,346.28,51.99,24.6,5879
2024-05-25,HH0295,362.84,49.86,23.62,1877
2024-02-24,HH0354,292.92,48.71,24.65,3686
2024-04-02,HH0076,286.31,49.93,27.94,3488
2024-05-20,HH0172,333.34,48.31,25.69,2103
2024-04-06,HH0336,319.63,52.27,27.91,7017
2024-04-12,HH0317,277.47,47.78,22.21,1028
2024-01-16,HH0026,331.59,51.36,23.31,9071
2024-03-17,HH0382,309.5,47.9,23.54,1572
2024-01-26,HH0097,293.79,48.94,24.49,6906
2024-03-08,HH0011,349.5,49.8,16.23,4808
2024-05-06,HH0287,242.61,53.81,20.92,9128
2024-02-21,HH0500,355.87,53.14,23.21,7800
2024-03-26,HH0220,225.72,58.29,27.45,6780
2024-04-27,HH0486,276.12,57.77,15.02,7611
2024-06-09,HH0215,310.93,47.77,21.06,6463
2024-05-10,HH0200,230.28,51.27,21.89,7256
2024-03-31,HH0255,251.07,55.03,19.62,9002
2024-04-24,HH0203,276.03,45.77,29.63,7605
2024-01-12,HH0180,313.2,49.22,36.91,2875
2024-04-30,HH0307,341.36,53.77,22.14,5311
2024-02-12,HH0234,270.22,50.71,35.33,8292
2024-03-19,HH0432,319.31,47.13,26.67,9444
2024-04-15,HH0127,281.64,49.08,22.95,6411
2024-02-21,HH0320,380.44,49.62,21.22,6406
2024-02-24,HH0179,271.34,42.47,27.57,2079
2024-03-03,HH0471,231.22,54.49,20.26,8982
